customer_id,gender,age,payment_method,payment_amount,shopping_mall,timestamp,customer_name
C173637,Female,44,Credit Card,13503.83,Kanyon,2022-08-17 21:06:50,
C159056,Female,66,Debit Card,149.63,Metropol AVM,2022-08-17 21:09:17,JAMIE DAVIS
C282569,Male,18,Debit Card,54.54,Zorlu Center,2022-08-17 21:09:49,
C297086,Male,37,Debit Card,1200.32,Emaar Square Mall,2022-08-17 21:12:19,
C282569,Male,18,Debit Card,54.54,Zorlu Center,2022-08-17 21:13:09,
C545772,Male,42,Credit Card,2160.61,Mall of Istanbul,2022-08-17 21:13:31,
C130087,Male,67,Credit Card,4321.15,Mall of Istanbul,2022-08-17 21:14:35,
C270638,Female,26,Debit Card,293.25,Kanyon,2022-08-17 21:15:39,CASSANDRA WILLIAMS
C292543,Female,51,Debit Card,14254.04,Viaport Outlet,2022-08-17 21:16:52,
C117589,Female,58,Credit Card,21000.0,Istinye Park,2022-08-17 21:18:38,JESSICA WILLIAMS
C398282,Female,23,Debit Card,20.92,Metrocity,2022-08-17 21:19:15,
C251900,Male,64,Credit Card,162.64,Kanyon,2022-08-17 21:21:30,
C204269,Male,62,Credit Card,41.42,Viaport Outlet,2022-08-17 21:23:36,
C159056,Female,66,Debit Card,149.63,Metropol AVM,2022-08-17 21:24:02,
C270638,Female,26,Debit Card,293.25,Kanyon,2022-08-17 21:24:15,
C116623,Female,27,Debit Card,60.6,Metropol AVM,2022-08-17 21:24:20,
C330248,Male,56,Credit Card,4801.28,Viaport Outlet,2022-08-17 21:24:34,
C116623,Female,27,Debit Card,60.6,Metropol AVM,2022-08-17 21:25:53,
C417114,Male,32,Credit Card,138.23999999999998,Metrocity,2022-08-17 21:27:27,
C792800,Female,40,Credit Card,285.08,Mall of Istanbul,2022-08-17 21:29:02,
C289117,Male,56,Credit Card,117.67,Mall of Istanbul,2022-08-17 21:30:18,
C249832,Female,60,Debit Card,570.16,Viaport Outlet,2022-08-17 21:30:27,
C130087,Male,67,Credit Card,4321.15,Mall of Istanbul,2022-08-17 21:30:30,
C398282,Female,23,Debit Card,20.92,Metrocity,2022-08-17 21:31:25,
C985825,Male,67,Debit Card,960.26,Mall of Istanbul,2022-08-17 21:31:42,
C387583,Female,44,Debit Card,572.49,Istinye Park,2022-08-17 21:35:14,
C235149,Male,39,Credit Card,306.43,Cevahir AVM,2022-08-17 21:35:22,
C282569,Male,18,Debit Card,54.54,Zorlu Center,2022-08-17 21:35:41,
C193925,Female,57,Debit Card,40.66,Metropol AVM,2022-08-17 21:35:43,
C641509,Male,35,Debit Card,365.94,Metropol AVM,2022-08-17 21:36:22,
C316224,Male,67,Credit Card,105.57,Metrocity,2022-08-17 21:36:58,
C130087,Male,67,Credit Card,4321.15,Mall of Istanbul,2022-08-17 21:37:43,
C128099,Female,45,Credit Card,348.45,Viaport Outlet,2022-08-17 21:38:41,
C159888,Female,43,Credit Card,26250.0,Viaport Outlet,2022-08-17 21:38:41,
C249832,Female,60,Debit Card,570.16,Viaport Outlet,2022-08-17 21:39:16,
C159056,Female,66,Debit Card,149.63,Metropol AVM,2022-08-17 21:40:07,
C708973,Male,43,Debit Card,143.36,Mall of Istanbul,2022-08-17 21:40:21,
C297086,Male,37,Debit Card,1200.32,Emaar Square Mall,2022-08-17 21:40:47,
C356508,Male,54,Credit Card,4.180000000000001,Kanyon,2022-08-17 21:41:34,
C545772,Male,42,Credit Card,2160.61,Mall of Istanbul,2022-08-17 21:42:05,
C236173,Female,38,Debit Card,15960.0,Mall of Istanbul,2022-08-17 21:42:56,
C144924,Female,69,Credit Card,6901.84,Metrocity,2022-08-17 21:43:07,
C211813,Female,62,Credit Card,35.84,Forum Istanbul,2022-08-17 21:43:22,
C249832,Female,60,Debit Card,570.16,Viaport Outlet,2022-08-17 21:44:06,
C258244,Female,33,Debit Card,9450.0,Istinye Park,2022-08-17 21:44:10,
C708973,Male,43,Debit Card,143.36,Mall of Istanbul,2022-08-17 21:45:19,
C204269,Male,62,Credit Card,41.42,Viaport Outlet,2022-08-17 21:45:27,
C224046,Female,39,Credit Card,187.68,Metropol AVM,2022-08-17 21:45:37,
C288129,Female,55,Debit Card,6601.76,Istinye Park,2022-08-17 21:47:02,
C387583,Female,44,Debit Card,572.49,Istinye Park,2022-08-17 21:49:45,
C867940,Male,33,Credit Card,4321.15,Zorlu Center,2022-08-17 21:50:54,
C162967,Male,40,Credit Card,16800.0,Metrocity,2022-08-17 21:51:03,
C159377,Female,62,Credit Card,600.17,Metrocity,2022-08-17 21:52:14,
C356129,Male,35,Debit Card,365.94,Mall of Istanbul,2022-08-17 21:52:15,
C159377,Female,62,Credit Card,600.17,Metrocity,2022-08-17 21:56:13,
C427173,Male,18,Credit Card,40.66,Metropol AVM,2022-08-17 21:56:26,
C830935,Male,60,Credit Card,6901.84,Mall of Istanbul,2022-08-17 21:56:49,
C252577,Male,67,Credit Card,2376.63,Mall of Istanbul,2022-08-17 21:56:52,
C273459,Male,18,Debit Card,1200.32,Metrocity,2022-08-17 21:56:52,
C748147,Male,28,Credit Card,47.07,Kanyon,2022-08-17 21:57:06,
C867940,Male,33,Credit Card,4321.15,Zorlu Center,2022-08-17 21:57:23,
C871854,Female,53,Debit Card,105.57,Mall of Istanbul,2022-08-17 21:58:32,
C792800,Female,40,Credit Card,285.08,Mall of Istanbul,2022-08-17 22:01:16,
C227106,Female,42,Credit Card,573.44,Metrocity,2022-08-17 22:01:58,
C292543,Female,51,Debit Card,14254.04,Viaport Outlet,2022-08-17 22:03:53,
C249832,Female,60,Debit Card,570.16,Viaport Outlet,2022-08-17 22:04:15,
C130087,Male,67,Credit Card,4321.15,Mall of Istanbul,2022-08-17 22:04:17,JULIE DAVIS
C183524,Female,63,Credit Card,162.64,Mall of Istanbul,2022-08-17 22:09:11,
C991261,Female,67,Credit Card,7502.0,Emaar Square Mall,2022-08-17 22:09:15,
C417114,Male,32,Credit Card,138.23999999999998,Metrocity,2022-08-17 22:09:30,
C281508,Female,28,Debit Card,20.92,Metrocity,2022-08-17 22:10:16,
C136072,Male,63,Credit Card,520.4499999999999,Metrocity,2022-08-17 22:10:33,
C281508,Female,28,Debit Card,20.92,Metrocity,2022-08-17 22:10:43,
C252577,Male,67,Credit Card,2376.63,Mall of Istanbul,2022-08-17 22:11:09,
C218532,Male,29,Credit Card,130.75,Forum Istanbul,2022-08-17 22:12:59,
C128099,Female,45,Credit Card,348.45,Viaport Outlet,2022-08-17 22:13:43,
C258244,Female,33,Debit Card,9450.0,Istinye Park,2022-08-17 22:13:58,
C356508,Male,54,Credit Card,4.180000000000001,Kanyon,2022-08-17 22:15:33,
C356129,Male,35,Debit Card,365.94,Mall of Istanbul,2022-08-17 22:15:52,
C181216,Female,41,Credit Card,6751.8,Kanyon,2022-08-17 22:15:56,
C871854,Female,53,Debit Card,105.57,Mall of Istanbul,2022-08-17 22:16:46,
C159377,Female,62,Credit Card,600.17,Metrocity,2022-08-17 22:17:35,
C225151,Female,26,Credit Card,15004.25,Metropol AVM,2022-08-17 22:17:57,
C270638,Female,26,Debit Card,293.25,Kanyon,2022-08-17 22:18:44,
C867940,Male,33,Credit Card,4321.15,Zorlu Center,2022-08-17 22:19:39,
C991261,Female,67,Credit Card,7502.0,Emaar Square Mall,2022-08-17 22:23:03,
C211813,Female,62,Credit Card,35.84,Forum Istanbul,2022-08-17 22:24:05,
C708973,Male,43,Debit Card,143.36,Mall of Istanbul,2022-08-17 22:27:16,
C985825,Male,67,Debit Card,960.26,Mall of Istanbul,2022-08-17 22:28:30,
C867940,Male,33,Credit Card,4321.15,Zorlu Center,2022-08-17 22:28:57,
C748147,Male,28,Credit Card,47.07,Kanyon,2022-08-17 22:29:29,
C356129,Male,35,Debit Card,365.94,Mall of Istanbul,2022-08-17 22:29:29,
C356508,Male,54,Credit Card,4.180000000000001,Kanyon,2022-08-17 22:31:16,
C208959,Female,40,Credit Card,143.36,Metropol AVM,2022-08-17 22:34:15,
C282569,Male,18,Debit Card,54.54,Zorlu Center,2022-08-17 22:35:34,
C183524,Female,63,Credit Card,162.64,Mall of Istanbul,2022-08-17 22:35:58,
C279786,Male,44,Credit Card,365.94,Istinye Park,2022-08-17 22:36:51,
C297086,Male,37,Debit Card,1200.32,Emaar Square Mall,2022-08-17 22:39:03,
C830935,Male,60,Credit Card,6901.84,Mall of Istanbul,2022-08-17 22:39:32,
C609746,Female,26,Debit Card,32.529999999999994,Istinye Park,2022-08-17 22:42:57,
C130087,Male,67,Credit Card,4321.15,Mall of Istanbul,2022-08-17 22:44:06,
C708973,Male,43,Debit Card,143.36,Mall of Istanbul,2022-08-17 22:50:07,
C162967,Male,40,Credit Card,16800.0,Metrocity,2022-08-17 22:51:26,
C228957,Male,55,Credit Card,892.5,Metrocity,2022-08-17 22:52:48,
C867940,Male,33,Credit Card,4321.15,Zorlu Center,2022-08-17 22:52:59,
C227106,Female,42,Credit Card,573.44,Metrocity,2022-08-17 22:54:15,
C398282,Female,23,Debit Card,20.92,Metrocity,2022-08-17 22:55:55,
C153158,Male,68,Credit Card,650.56,Zorlu Center,2022-08-17 22:57:49,
C237356,Male,36,Debit Card,7126.9,Metrocity,2022-08-18 08:00:01,
C133446,Female,50,Debit Card,7502.0,Zorlu Center,2022-08-18 08:00:31,
C159767,Male,28,Credit Card,650.56,Metrocity,2022-08-18 08:02:02,
C266128,Female,46,Credit Card,300.08,Mall of Istanbul,2022-08-18 08:03:08,
C122083,Female,27,Credit Card,11.73,Istinye Park,2022-08-18 08:03:33,
C930391,Male,29,Credit Card,143.11999999999998,Viaport Outlet,2022-08-18 08:03:33,
C145062,Male,45,Debit Card,143.36,Metrocity,2022-08-18 08:03:51,
C338377,Female,67,Credit Card,1080.29,Kanyon,2022-08-18 08:07:09,
C248358,Female,42,Debit Card,300.08,Mall of Istanbul,2022-08-18 08:08:10,JOEL HANCOCK
C562410,Female,41,Debit Card,60.6,Istinye Park,2022-08-18 08:08:29,
C194398,Female,24,Credit Card,914.85,Metrocity,2022-08-18 08:08:40,
C114079,Female,52,Credit Card,2400.68,Mall of Istanbul,2022-08-18 08:08:53,
C192615,Male,64,Debit Card,111.14,Kanyon,2022-08-18 08:09:41,
C818738,Female,19,Credit Card,97.12,Mall of Istanbul,2022-08-18 08:10:56,
C818738,Female,19,Credit Card,97.12,Mall of Istanbul,2022-08-18 08:11:09,
C651127,Female,59,Debit Card,4225.13,Metrocity,2022-08-18 08:12:03,
C198623,Male,41,Credit Card,1200.32,Mall of Istanbul,2022-08-18 08:12:33,
C119888,Female,22,Credit Card,4801.28,Kanyon,2022-08-18 08:14:13,
C114079,Female,52,Credit Card,2400.68,Mall of Istanbul,2022-08-18 08:17:40,
C450793,Female,40,Credit Card,178.3,Mall of Istanbul,2022-08-18 08:17:44,
C305072,Male,54,Credit Card,40.66,Metrocity,2022-08-18 08:19:05,
C394776,Male,68,Credit Card,5131.45,Mall of Istanbul,2022-08-18 08:19:49,
C252885,Female,36,Credit Card,44.57,Kanyon,2022-08-18 08:23:24,
C119888,Female,22,Credit Card,4801.28,Kanyon,2022-08-18 08:27:03,
C466624,Female,58,Debit Card,600.17,Metropol AVM,2022-08-18 08:27:52,
C537548,Female,22,Debit Card,16.740000000000002,Metrocity,2022-08-18 08:28:29,
C209593,Male,54,Credit Card,264.07,Forum Istanbul,2022-08-18 08:29:26,
C702061,Male,38,Debit Card,1200.32,Metrocity,2022-08-18 08:31:25,
C190584,Male,67,Debit Card,7502.0,Forum Istanbul,2022-08-18 08:31:28,
C352761,Male,42,Credit Card,573.44,Kanyon,2022-08-18 08:32:12,
C197819,Female,20,Debit Card,130.75,Istinye Park,2022-08-18 08:32:55,STEPHEN BARKER
C268384,Male,59,Credit Card,35.84,Kanyon,2022-08-18 08:33:44,
C606537,Female,49,Credit Card,573.44,Forum Istanbul,2022-08-18 08:34:05,
C168187,Female,35,Credit Card,2700.7200000000003,Kanyon,2022-08-18 08:34:11,
C324041,Female,49,Credit Card,143.36,Viaport Outlet,2022-08-18 08:34:12,
C168187,Female,35,Credit Card,2700.7200000000003,Kanyon,2022-08-18 08:34:18,
C556998,Female,45,Credit Card,650.56,Metropol AVM,2022-08-18 08:40:33,
C562410,Female,41,Debit Card,60.6,Istinye Park,2022-08-18 08:41:05,
C268823,Male,69,Credit Card,7502.0,Mall of Istanbul,2022-08-18 08:41:58,
C288597,Female,22,Debit Card,7502.0,Mall of Istanbul,2022-08-18 08:42:37,
C148342,Male,47,Credit Card,1140.3,Metrocity,2022-08-18 08:45:50,
C304992,Female,22,Credit Card,4081.09,Cevahir AVM,2022-08-18 08:46:00,
C442295,Female,63,Debit Card,1200.32,Istinye Park,2022-08-18 08:46:26,
C702061,Male,38,Debit Card,1200.32,Metrocity,2022-08-18 08:47:05,
C304714,Male,68,Credit Card,300.08,Istinye Park,2022-08-18 08:49:46,
C651127,Female,59,Debit Card,4225.13,Metrocity,2022-08-18 08:51:26,
C252885,Female,36,Credit Card,44.57,Kanyon,2022-08-18 08:52:48,
C266128,Female,46,Credit Card,300.08,Mall of Istanbul,2022-08-18 08:52:57,
C122083,Female,27,Credit Card,11.73,Istinye Park,2022-08-18 08:54:35,
C217714,Female,57,Credit Card,650.56,Mall of Istanbul,2022-08-18 08:54:35,
C145062,Male,45,Debit Card,143.36,Metrocity,2022-08-18 08:56:31,
C297398,Male,21,Debit Card,896.0,Zorlu Center,2022-08-18 08:56:54,
C148342,Male,47,Credit Card,1140.3,Metrocity,2022-08-18 08:56:54,
C113249,Male,66,Credit Card,9122.58,Viaport Outlet,2022-08-18 08:57:32,
C818738,Female,19,Credit Card,97.12,Mall of Istanbul,2022-08-18 09:00:11,
C278815,Female,27,Credit Card,600.17,Kanyon,2022-08-18 09:01:00,
C204306,Male,58,Credit Card,41.42,Metrocity,2022-08-18 09:01:16,
C304714,Male,68,Credit Card,300.08,Istinye Park,2022-08-18 09:02:59,
C145062,Male,45,Debit Card,143.36,Metrocity,2022-08-18 09:03:36,
C394776,Male,68,Credit Card,5131.45,Mall of Istanbul,2022-08-18 09:05:34,
C187659,Male,45,Credit Card,230.28,Forum Istanbul,2022-08-18 09:06:08,
C796889,Female,68,Credit Card,293.25,Zorlu Center,2022-08-18 09:06:39,
C194398,Female,24,Credit Card,914.85,Metrocity,2022-08-18 09:08:48,
C248358,Female,42,Debit Card,300.08,Mall of Istanbul,2022-08-18 09:09:04,
C104686,Female,29,Credit Card,5.23,Metrocity,2022-08-18 09:13:27,
C237356,Male,36,Debit Card,7126.9,Metrocity,2022-08-18 09:13:54,TREVOR IBARRA
C308117,Male,52,Debit Card,114.69,Istinye Park,2022-08-18 09:14:01,
C204306,Male,58,Credit Card,41.42,Metrocity,2022-08-18 09:14:39,
C278815,Female,27,Credit Card,600.17,Kanyon,2022-08-18 09:14:51,
C195979,Female,68,Debit Card,300.08,Kanyon,2022-08-18 09:15:09,
C394776,Male,68,Credit Card,5131.45,Mall of Istanbul,2022-08-18 09:16:15,
C442295,Female,63,Debit Card,1200.32,Istinye Park,2022-08-18 09:16:28,
C266128,Female,46,Credit Card,300.08,Mall of Istanbul,2022-08-18 09:18:28,
C537548,Female,22,Debit Card,16.740000000000002,Metrocity,2022-08-18 09:19:48,
C237356,Male,36,Debit Card,7126.9,Metrocity,2022-08-18 09:20:23,
C442295,Female,63,Debit Card,1200.32,Istinye Park,2022-08-18 09:21:22,
C252885,Female,36,Credit Card,44.57,Kanyon,2022-08-18 09:23:00,
C192615,Male,64,Debit Card,111.14,Kanyon,2022-08-18 09:23:27,
C304992,Female,22,Credit Card,4081.09,Cevahir AVM,2022-08-18 09:23:38,
C796889,Female,68,Credit Card,293.25,Zorlu Center,2022-08-18 09:24:46,TODD DAY
C145062,Male,45,Debit Card,143.36,Metrocity,2022-08-18 09:25:33,HEATHER MENDOZA
C394776,Male,68,Credit Card,5131.45,Mall of Istanbul,2022-08-18 09:27:20,
C466624,Female,58,Debit Card,600.17,Metropol AVM,2022-08-18 09:27:23,
C288597,Female,22,Debit Card,7502.0,Mall of Istanbul,2022-08-18 09:28:17,
C150054,Female,54,Credit Card,2700.7200000000003,Metropol AVM,2022-08-18 09:28:56,
C196273,Male,48,Debit Card,20.92,Metrocity,2022-08-18 09:32:03,
C930391,Male,29,Credit Card,143.11999999999998,Viaport Outlet,2022-08-18 09:32:32,MALLORY HILL
C103681,Female,28,Debit Card,18.410000000000004,Forum Istanbul,2022-08-18 09:33:11,
C201821,Male,62,Credit Card,115.06,Istinye Park,2022-08-18 09:34:06,
C171869,Female,51,Credit Card,5.23,Mall of Istanbul,2022-08-18 09:34:39,
C324041,Female,49,Credit Card,143.36,Viaport Outlet,2022-08-18 09:34:47,
C562410,Female,41,Debit Card,60.6,Istinye Park,2022-08-18 09:34:54,
C262225,Female,41,Credit Card,16800.0,Emaar Square Mall,2022-08-18 09:36:06,
C394776,Male,68,Credit Card,5131.45,Mall of Istanbul,2022-08-18 09:36:34,ALAN PETERSON
C297398,Male,21,Debit Card,896.0,Zorlu Center,2022-08-18 09:37:00,
C159767,Male,28,Credit Card,650.56,Metrocity,2022-08-18 09:39:49,
C161583,Female,21,Credit Card,650.56,Mall of Istanbul,2022-08-18 09:40:44,
C104686,Female,29,Credit Card,5.23,Metrocity,2022-08-18 09:41:22,
C305072,Male,54,Credit Card,40.66,Metrocity,2022-08-18 09:41:31,
C324041,Female,49,Credit Card,143.36,Viaport Outlet,2022-08-18 09:41:39,
C192615,Male,64,Debit Card,111.14,Kanyon,2022-08-18 09:43:10,
C168187,Female,35,Credit Card,2700.7200000000003,Kanyon,2022-08-18 09:44:29,
C818738,Female,19,Credit Card,97.12,Mall of Istanbul,2022-08-18 09:48:27,
C195979,Female,68,Debit Card,300.08,Kanyon,2022-08-18 09:49:02,
C260201,Male,28,Credit Card,149.63,Kanyon,2022-08-18 09:49:48,
C651127,Female,59,Debit Card,4225.13,Metrocity,2022-08-18 09:54:48,
C288597,Female,22,Debit Card,7502.0,Mall of Istanbul,2022-08-18 09:55:44,
C161583,Female,21,Credit Card,650.56,Mall of Istanbul,2022-08-18 09:55:57,KIM LEE
C114079,Female,52,Credit Card,2400.68,Mall of Istanbul,2022-08-18 10:00:11,
C537548,Female,22,Debit Card,16.740000000000002,Metrocity,2022-08-18 10:00:58,
C252885,Female,36,Credit Card,44.57,Kanyon,2022-08-18 10:04:05,
C267512,Female,40,Debit Card,20.92,Metrocity,2022-08-18 10:04:30,
C267512,Female,40,Debit Card,20.92,Metrocity,2022-08-18 10:07:19,
C171869,Female,51,Credit Card,5.23,Mall of Istanbul,2022-08-18 10:07:32,
C394776,Male,68,Credit Card,5131.45,Mall of Istanbul,2022-08-18 10:07:34,
C104686,Female,29,Credit Card,5.23,Metrocity,2022-08-18 10:07:36,
C244933,Female,38,Debit Card,2430.65,Mall of Istanbul,2022-08-18 10:08:43,
C886922,Female,25,Debit Card,105.57,Mall of Istanbul,2022-08-18 10:09:36,
C166699,Female,30,Debit Card,278.59,Metrocity,2022-08-18 10:10:51,
C209593,Male,54,Credit Card,264.07,Forum Istanbul,2022-08-18 10:10:58,
C268384,Male,59,Credit Card,35.84,Kanyon,2022-08-18 10:11:01,
C159767,Male,28,Credit Card,650.56,Metrocity,2022-08-18 10:11:20,
C286360,Male,58,Credit Card,7502.0,Kanyon,2022-08-18 10:11:54,
C159767,Male,28,Credit Card,650.56,Metrocity,2022-08-18 10:12:35,
C217714,Female,57,Credit Card,650.56,Mall of Istanbul,2022-08-18 10:13:45,
C278815,Female,27,Credit Card,600.17,Kanyon,2022-08-18 10:14:10,SANDRA BAUER
C288597,Female,22,Debit Card,7502.0,Mall of Istanbul,2022-08-18 10:14:17,
C190584,Male,67,Debit Card,7502.0,Forum Istanbul,2022-08-18 10:14:40,
C195979,Female,68,Debit Card,300.08,Kanyon,2022-08-18 10:16:06,
C266128,Female,46,Credit Card,300.08,Mall of Istanbul,2022-08-18 10:16:07,
C133446,Female,50,Debit Card,7502.0,Zorlu Center,2022-08-18 10:16:54,
C171869,Female,51,Credit Card,5.23,Mall of Istanbul,2022-08-18 10:19:30,
C886922,Female,25,Debit Card,105.57,Mall of Istanbul,2022-08-18 10:19:33,
C190584,Male,67,Debit Card,7502.0,Forum Istanbul,2022-08-18 10:21:13,
C195979,Female,68,Debit Card,300.08,Kanyon,2022-08-18 10:24:13,
C442295,Female,63,Debit Card,1200.32,Istinye Park,2022-08-18 10:24:34,
C168187,Female,35,Credit Card,2700.7200000000003,Kanyon,2022-08-18 10:26:28,
C168187,Female,35,Credit Card,2700.7200000000003,Kanyon,2022-08-18 10:27:22,
C930391,Male,29,Credit Card,143.11999999999998,Viaport Outlet,2022-08-18 10:27:48,
C262225,Female,41,Credit Card,16800.0,Emaar Square Mall,2022-08-18 10:29:07,
C171869,Female,51,Credit Card,5.23,Mall of Istanbul,2022-08-18 10:30:24,
C268384,Male,59,Credit Card,35.84,Kanyon,2022-08-18 10:31:14,
C268384,Male,59,Credit Card,35.84,Kanyon,2022-08-18 10:35:02,
C324041,Female,49,Credit Card,143.36,Viaport Outlet,2022-08-18 10:35:13,
C133446,Female,50,Debit Card,7502.0,Zorlu Center,2022-08-18 10:35:25,
C161583,Female,21,Credit Card,650.56,Mall of Istanbul,2022-08-18 10:35:55,
C615815,Male,60,Credit Card,378.75,Emaar Square Mall,2022-08-18 10:36:02,
C211125,Female,24,Credit Card,300.08,Forum Istanbul,2022-08-18 10:36:18,
C260201,Male,28,Credit Card,149.63,Kanyon,2022-08-18 10:36:55,
C304992,Female,22,Credit Card,4081.09,Cevahir AVM,2022-08-18 10:38:57,
C114079,Female,52,Credit Card,2400.68,Mall of Istanbul,2022-08-18 10:39:15,
C244933,Female,38,Debit Card,2430.65,Mall of Istanbul,2022-08-18 10:41:16,
C450793,Female,40,Credit Card,178.3,Mall of Istanbul,2022-08-18 10:44:01,
C481966,Female,55,Credit Card,1020.27,Istinye Park,2022-08-18 10:44:08,
C168187,Female,35,Credit Card,2700.7200000000003,Kanyon,2022-08-18 10:44:31,
C702061,Male,38,Debit Card,1200.32,Metrocity,2022-08-18 10:45:14,
C211125,Female,24,Credit Card,300.08,Forum Istanbul,2022-08-18 10:48:45,
C150054,Female,54,Credit Card,2700.7200000000003,Metropol AVM,2022-08-18 10:50:21,
C260201,Male,28,Credit Card,149.63,Kanyon,2022-08-18 10:51:28,
C157844,Female,29,Credit Card,300.08,Mall of Istanbul,2022-08-18 10:52:58,
C818738,Female,19,Credit Card,97.12,Mall of Istanbul,2022-08-18 10:55:07,
C606537,Female,49,Credit Card,573.44,Forum Istanbul,2022-08-18 10:55:22,
C288597,Female,22,Debit Card,7502.0,Mall of Istanbul,2022-08-18 10:56:35,JOHN ELLIOTT
C217714,Female,57,Credit Card,650.56,Mall of Istanbul,2022-08-18 10:57:10,
C113249,Male,66,Credit Card,9122.58,Viaport Outlet,2022-08-18 10:58:26,
C194398,Female,24,Credit Card,914.85,Metrocity,2022-08-18 11:00:09,
C209593,Male,54,Credit Card,264.07,Forum Istanbul,2022-08-18 11:00:32,
C145062,Male,45,Debit Card,143.36,Metrocity,2022-08-18 11:00:34,
C114079,Female,52,Credit Card,2400.68,Mall of Istanbul,2022-08-18 11:01:43,
C466624,Female,58,Debit Card,600.17,Metropol AVM,2022-08-18 11:01:46,
C217714,Female,57,Credit Card,650.56,Mall of Istanbul,2022-08-18 11:03:19,
C651127,Female,59,Debit Card,4225.13,Metrocity,2022-08-18 11:04:43,
C320741,Male,18,Credit Card,2700.7200000000003,Kanyon,2022-08-18 11:08:38,LAURA MATHEWS
C466624,Female,58,Debit Card,600.17,Metropol AVM,2022-08-18 11:08:41,
C338377,Female,67,Credit Card,1080.29,Kanyon,2022-08-18 11:09:23,
C322301,Female,69,Credit Card,242.4,Mall of Istanbul,2022-08-18 11:11:05,
C324041,Female,49,Credit Card,143.36,Viaport Outlet,2022-08-18 11:11:08,
C324128,Female,20,Debit Card,37.54,Zorlu Center,2022-08-18 11:14:15,
C211125,Female,24,Credit Card,300.08,Forum Istanbul,2022-08-18 11:14:30,
C537548,Female,22,Debit Card,16.740000000000002,Metrocity,2022-08-18 11:15:54,DAVID NGUYEN
C175917,Female,29,Credit Card,1016.5,Mall of Istanbul,2022-08-18 11:17:13,
C171869,Female,51,Credit Card,5.23,Mall of Istanbul,2022-08-18 11:17:49,
C161583,Female,21,Credit Card,650.56,Mall of Istanbul,2022-08-18 11:19:31,
C197819,Female,20,Debit Card,130.75,Istinye Park,2022-08-18 11:22:49,
C166511,Female,39,Credit Card,300.08,Mall of Istanbul,2022-08-18 11:25:04,
C286360,Male,58,Credit Card,7502.0,Kanyon,2022-08-18 11:27:28,
C286360,Male,58,Credit Card,7502.0,Kanyon,2022-08-18 11:28:09,
C119888,Female,22,Credit Card,4801.28,Kanyon,2022-08-18 11:29:43,
C166511,Female,39,Credit Card,300.08,Mall of Istanbul,2022-08-18 11:30:30,
C104686,Female,29,Credit Card,5.23,Metrocity,2022-08-18 11:31:48,
C450793,Female,40,Credit Card,178.3,Mall of Istanbul,2022-08-18 11:32:55,
C304714,Male,68,Credit Card,300.08,Istinye Park,2022-08-18 11:32:56,
